source,bank_name,app_id,review_date,user_name,rating,review_text,thumbs_up_count,app_version,cleaned_text,word_count
Google Play,CBE,com.combanketh.mobilebanking,2025-05-31 11:30:33,Amanuel Gedefaw,2,"Recently there is big problem when sending to safaricom, telebir, and even to cbebirr wallet could anybody who is responsible fix it, it's very frustrating it's been 5 days and my money hasn't been returned it takes it out of my account but doesn't send it to my mpesa update- they have just corrected it and sent me back the money but still I'm afraid now to send again",26,5.1.0,"Recently there is big problem when sending to safaricom, telebir, and even to cbebirr wallet could anybody who is responsible fix it, it's very frustrating it's been 5 days and my money hasn't been returned it takes it out of my account but doesn't send it to my mpesa update- they have just corrected it and sent me back the money but still I'm afraid now to send again",69
Google Play,CBE,com.combanketh.mobilebanking,2022-09-08 21:08:58,Getenet A,5,"Best and easy app for use than any other local bank's mobile banking system. But the system doesn't show recent transaction some times, though the transaction has done. Better to do on this and other upgrading facilities.",25,4.3.2,"Best and easy app for use than any other local bank's mobile banking system. But the system doesn't show recent transaction some times, though the transaction has done. Better to do on this and other upgrading facilities.",37
Google Play,CBE,com.combanketh.mobilebanking,2022-11-04 23:37:38,Saya BEST,1,I have been using this app for the past 2 years and I never had faced this kind of problem The problem is when you want to transfer it always says error or account pending then you think it didn't work unfortunately when you check your balance again it's already deducted,13,4.3.2,I have been using this app for the past 2 years and I never had faced this kind of problem The problem is when you want to transfer it always says error or account pending then you think it didn't work unfortunately when you check your balance again it's already deducted,51
Google Play,CBE,com.combanketh.mobilebanking,2024-12-31 09:22:07,Mekonnen Alemu,2,"As an app developer, I rely on Developer Mode to build and test apps, but this app blocks access entirely if it's enabled. This restriction is unnecessary and makes it impossible for developers to use the service. Instead of outright blocking, consider implementing enhanced security measures that don't alienate professionals who need this setting. Please reconsider this policy.",66,5.0.8,"As an app developer, I rely on Developer Mode to build and test apps, but this app blocks access entirely if it's enabled. This restriction is unnecessary and makes it impossible for developers to use the service. Instead of outright blocking, consider implementing enhanced security measures that don't alienate professionals who need this setting. Please reconsider this policy.",58
Google Play,CBE,com.combanketh.mobilebanking,2024-09-11 20:25:11,Samuel Jemberu,1,The fast and easy to use app there is nothing to deny aboutt that... but it has a serious issue on showing transaction history like if i send or receive money i ll find the transaction history after a day. When the sms message is not working at some days the issue get worse like we dont have an idea how much money we have received. I dont this this issue is hard to fix for you hope you will fix it on the next update....the app deserve 4stars tbh but i just want you to see this seriously thankyou,18,5.0.4,The fast and easy to use app there is nothing to deny aboutt that... but it has a serious issue on showing transaction history like if i send or receive money i ll find the transaction history after a day. When the sms message is not working at some days the issue get worse like we dont have an idea how much money we have received. I dont this this issue is hard to fix for you hope you will fix it on the next update....the app deserve 4stars tbh but i just want you to see this seriously thankyou,100
Google Play,CBE,com.combanketh.mobilebanking,2024-05-02 16:04:42,Nahom Abebe,5,"It is a very nice and easy app to use. There is only one thing i would like you to add. If you could transfer from your account to another person's telebirr account, it only works to your own phone number",952,5.0.4,"It is a very nice and easy app to use. There is only one thing i would like you to add. If you could transfer from your account to another person's telebirr account, it only works to your own phone number",41
Google Play,CBE,com.combanketh.mobilebanking,2023-01-25 11:11:13,Habtamu Tekeba,5,"In the beginning, the ability to capture the history was small, now it's a great job to capture all the transactions and the user can see them, another problem is that if a transaction or transfer is made, the number of the receipt will not be downloaded when saving to avoid it, unless a screenshot is taken, it would be better if you fix this.",17,,"In the beginning, the ability to capture the history was small, now it's a great job to capture all the transactions and the user can see them, another problem is that if a transaction or transfer is made, the number of the receipt will not be downloaded when saving to avoid it, unless a screenshot is taken, it would be better if you fix this.",65
Google Play,CBE,com.combanketh.mobilebanking,2024-09-07 15:54:58,Peter Yimer,1,It's the worst! I just transfer from my cbe account in to my tele birr account for urgent case but unfortunately it holds. And there customer service workers told me it will be returned in to my cbe account after 3 or 5 working days if its not credited in to my telebirr account. How's that working? This bank is a pioneer in from the country. It's really annoying this happens for second time. Please amend your network services. Am totally annoyed by cbe.,13,,It's the worst! I just transfer from my cbe account in to my tele birr account for urgent case but unfortunately it holds. And there customer service workers told me it will be returned in to my cbe account after 3 or 5 working days if its not credited in to my telebirr account. How's that working? This bank is a pioneer in from the country. It's really annoying this happens for second time. Please amend your network services. Am totally annoyed by cbe.,84
Google Play,CBE,com.combanketh.mobilebanking,2020-09-15 20:39:40,Eyob Tadele,1,"I have been using this app fair smoothly till the last update few days back and now it is a disaster as it repetitively says 'unable to sinc ' and when I uninstalled it and tried to re-install with proper procedure guided from my CBE branch, it again and again fails to accept verification code ...it is quite a disappointment !",10,,"I have been using this app fair smoothly till the last update few days back and now it is a disaster as it repetitively says 'unable to sinc ' and when I uninstalled it and tried to re-install with proper procedure guided from my CBE branch, it again and again fails to accept verification code ...it is quite a disappointment !",61
Google Play,CBE,com.combanketh.mobilebanking,2020-07-23 02:18:25,Farzad D,1,"It cannot start. The old version was working perfectly. I am currently out of Ethiopia and cannot go to the bank to see what is the problem. Now I have no access to my account and with coronavirus travel restrictions, cannot go back to Ethiopia either. Is it possible to get an authorization key so that user can remotely reinstall/register the app?",47,4.1,"It cannot start. The old version was working perfectly. I am currently out of Ethiopia and cannot go to the bank to see what is the problem. Now I have no access to my account and with coronavirus travel restrictions, cannot go back to Ethiopia either. Is it possible to get an authorization key so that user can remotely reinstall/register the app?",62
Google Play,CBE,com.combanketh.mobilebanking,2024-03-23 08:38:25,benyam tilahun,2,"1- Always mixes up sequence of transaction history and also takea very long to update those 2- doesnt generate the reciept page when you transfer to other banks, mostly displays an error image. 3- struggles to work in places with 2G connection. Generally its a good app since the USSD is a nightmare we will be ok with this.",330,5.0.4,"1- Always mixes up sequence of transaction history and also takea very long to update those 2- doesnt generate the reciept page when you transfer to other banks, mostly displays an error image. 3- struggles to work in places with 2G connection. Generally its a good app since the USSD is a nightmare we will be ok with this.",59
Google Play,CBE,com.combanketh.mobilebanking,2023-03-20 00:11:48,anwar sherif,2,I have been using this app for long period of time & I'm very happy. because I'm also use other banks app and nothing can compare this. I know so many people using this app too & we all happier by using this app especially it gives us very helpful recently data for long period of time which is the money we sent and received with very clear info. And its reduced the time which we spend by printing statement on branches. But on this version this future shortened by limited recently data. Whyyy???,167,4.4.0,I have been using this app for long period of time & I'm very happy. because I'm also use other banks app and nothing can compare this. I know so many people using this app too & we all happier by using this app especially it gives us very helpful recently data for long period of time which is the money we sent and received with very clear info. And its reduced the time which we spend by printing statement on branches. But on this version this future shortened by limited recently data. Whyyy???,94
Google Play,CBE,com.combanketh.mobilebanking,2023-05-25 15:28:06,Abebe Moham,1,"Why doesn't it show your previous bank balances alongside the transactions! It should show previous balances too! Only shows recent transaction, it must show old transactions as well! It would be great if you could print your bank statement from the app",55,4.4.0,"Why doesn't it show your previous bank balances alongside the transactions! It should show previous balances too! Only shows recent transaction, it must show old transactions as well! It would be great if you could print your bank statement from the app",42
Google Play,CBE,com.combanketh.mobilebanking,2020-06-26 16:02:20,Suleyman Ali,3,"With your new CBE mobile app version, it is gonna be alright and much interactice I hope. However, using it in weaker internet connection is often tiring... 4 issues... 1. One thing, please allow the use to subscribe or unsubscribe from the service without the subscriber requiring him to come to your office in person.... 2. You may also introduce two-factor authorization, like if someone even has got your pin, 3. Consider includng water billing and 4.update your apps often work on improvements",77,4.0-rc1,"With your new CBE mobile app version, it is gonna be alright and much interactice I hope. However, using it in weaker internet connection is often tiring... 4 issues... 1. One thing, please allow the use to subscribe or unsubscribe from the service without the subscriber requiring him to come to your office in person.... 2. You may also introduce two-factor authorization, like if someone even has got your pin, 3. Consider includng water billing and 4.update your apps often work on improvements",83
Google Play,CBE,com.combanketh.mobilebanking,2025-10-30 18:17:03,Marnew Feleke,5,I love this app b/c every option in the app very clear and supportive.,3,5.2.1,I love this app b/c every option in the app very clear and supportive.,14
Google Play,CBE,com.combanketh.mobilebanking,2023-09-01 17:44:44,Yetnayet Workye,1,At the biggning the app was normal and very handy. Now It's so slow and i can't even load my transactions properly. Not only the app all your customer services are declining so it's better to correct what you have done wrong. Thanks!,4,4.4.0,At the biggning the app was normal and very handy. Now It's so slow and i can't even load my transactions properly. Not only the app all your customer services are declining so it's better to correct what you have done wrong. Thanks!,43
Google Play,CBE,com.combanketh.mobilebanking,2024-03-30 10:54:21,Abraham Teklu,1,"Always says INACTIVE, sometimes doesn't sync, other times says go to the nearest branch and when I go they take forever. How come I am not allowed to see all transactions?Mobile banking is for saving time and efficiency. Non is takingplace. Why should I be forced to use my account everyday? I should be able to use it whenever.",32,5.0.4,"Always says INACTIVE, sometimes doesn't sync, other times says go to the nearest branch and when I go they take forever. How come I am not allowed to see all transactions?Mobile banking is for saving time and efficiency. Non is takingplace. Why should I be forced to use my account everyday? I should be able to use it whenever.",59
Google Play,CBE,com.combanketh.mobilebanking,2023-03-15 11:46:33,Anwar,3,"The good thing is its simplicity to undertake the basic functions. Updates with improvements and fixes should have been released by now. Please fix. 5 years after last review… Issues with beneficiary are fixed. However, still unable to track transactions much less to download in appropriate formats. This feature got diminished in the latest update. Please improve and fix.",47,4.4.0,"The good thing is its simplicity to undertake the basic functions. Updates with improvements and fixes should have been released by now. Please fix. 5 years after last review… Issues with beneficiary are fixed. However, still unable to track transactions much less to download in appropriate formats. This feature got diminished in the latest update. Please improve and fix.",59
Google Play,CBE,com.combanketh.mobilebanking,2022-05-30 17:34:38,Wondimagegn Adissu,4,"I would have given the app 5 stars if the download or share function of the last transaction confirmation is working. I wonder why you desabled it as I repeatedly obliged to screenshot the confirmation. If I were you, enable is as even pdf file to print and file. I hope you will correct by updating it.",18,4.3.1,"I would have given the app 5 stars if the download or share function of the last transaction confirmation is working. I wonder why you desabled it as I repeatedly obliged to screenshot the confirmation. If I were you, enable is as even pdf file to print and file. I hope you will correct by updating it.",57
Google Play,CBE,com.combanketh.mobilebanking,2023-07-26 18:55:02,Bekele Legesse Reba,5,"I feel good, it is time and energy saving and also the first platform to digitalization of the financial issue. I want to remanid the developers to make more accessible and add more feature to it!",108,4.4.0,"I feel good, it is time and energy saving and also the first platform to digitalization of the financial issue. I want to remanid the developers to make more accessible and add more feature to it!",36
Google Play,CBE,com.combanketh.mobilebanking,2024-09-02 13:32:35,Kaaluu Buttaa,1,"The app doesn't have 1. mini statement service In my opinion, I don't have to go to cbe branch to get mini statements and transactions I have done and pay for it.why? 2. Recent transaction The app doesn't store numerous or enough recent transactions, even it doesn't store what stored properly sometimes.",12,5.0.4,"The app doesn't have 1. mini statement service In my opinion, I don't have to go to cbe branch to get mini statements and transactions I have done and pay for it.why? 2. Recent transaction The app doesn't store numerous or enough recent transactions, even it doesn't store what stored properly sometimes.",52
Google Play,CBE,com.combanketh.mobilebanking,2024-03-09 16:11:53,tadios tefera,1,"1.Very unstable, continuously crashes. 2.There is an incredible amount of balance and transaction synchronization errors. 3.Have tries to make a transfer of 60k since yesterday still not able to due to errors popups with no message to explain error. For a bank, that is quite embarrassing and dangerous.",1030,5.0.4,"1.Very unstable, continuously crashes. 2.There is an incredible amount of balance and transaction synchronization errors. 3.Have tries to make a transfer of 60k since yesterday still not able to due to errors popups with no message to explain error. For a bank, that is quite embarrassing and dangerous.",48
Google Play,CBE,com.combanketh.mobilebanking,2024-05-17 21:22:34,Maansheeye 2021,4,"It is helpful app which can be used easily but one important thing, when you send or receive a money it does not appear the hour and the minutes. You don't know if it is afternoon or morning. It is better the receipt to have date and time.",13,5.0.4,"It is helpful app which can be used easily but one important thing, when you send or receive a money it does not appear the hour and the minutes. You don't know if it is afternoon or morning. It is better the receipt to have date and time.",48
Google Play,CBE,com.combanketh.mobilebanking,2019-03-14 23:38:42,A Google user,3,"With the recent update, I faced a serious problem similar to those mentioned by others. Hence I have to uninstall and reinstall the app...and it is working well now. I strongly suggest if CBE makes a regular check and take a quick corrective actions on reviews made by customers!!!",13,2.0,"With the recent update, I faced a serious problem similar to those mentioned by others. Hence I have to uninstall and reinstall the app...and it is working well now. I strongly suggest if CBE makes a regular check and take a quick corrective actions on reviews made by customers!!!",49
Google Play,CBE,com.combanketh.mobilebanking,2023-11-11 07:03:45,Uncle G,1,"I am extremely disappointed with this App. Every time I try to change my PIN, I receive an error message saying ""unable to connect to server."" Additionally, my transaction processes always fail. As a well-known company, I expected better service from CBE.",12,,"I am extremely disappointed with this App. Every time I try to change my PIN, I receive an error message saying ""unable to connect to server."" Additionally, my transaction processes always fail. As a well-known company, I expected better service from CBE.",42
Google Play,CBE,com.combanketh.mobilebanking,2020-08-26 12:02:12,Yoseph Mekasha,5,"The old version stopped working for me and whenever that happens I had to go to my CBE branch and ask for help to get it reinstalled. I just updated it, and it worked like a charm with an elegant UI and very stable services.",34,4.1,"The old version stopped working for me and whenever that happens I had to go to my CBE branch and ask for help to get it reinstalled. I just updated it, and it worked like a charm with an elegant UI and very stable services.",45
Google Play,CBE,com.combanketh.mobilebanking,2022-05-05 20:19:41,Daniel Tadesse,4,"It is best application for banking system. Because it's save time, and make easy all things like, paying for other, transferring mobile charging and etc... But it's good if you add mini statement option like tele birr app, it's make full.",36,4.3.1,"It is best application for banking system. Because it's save time, and make easy all things like, paying for other, transferring mobile charging and etc... But it's good if you add mini statement option like tele birr app, it's make full.",41
Google Play,CBE,com.combanketh.mobilebanking,2021-02-04 17:10:01,Haile micahel Ayelegne,2,Please it needs to be updated or do some improvement The previous version was very good as compared to this one . with this app I can't make any payment . When I try to send payment it always says You have exceeded your weekly number of transaction!!,75,4.2,Please it needs to be updated or do some improvement The previous version was very good as compared to this one . with this app I can't make any payment . When I try to send payment it always says You have exceeded your weekly number of transaction!!,48
Google Play,CBE,com.combanketh.mobilebanking,2024-10-15 14:45:16,Teshome Edae,4,"I like the app, easy to use, if possible please add some more features like calculator. Simply add one more icon with calculator function, so the users can easily do some calculation without closing the app.",5,5.0.4,"I like the app, easy to use, if possible please add some more features like calculator. Simply add one more icon with calculator function, so the users can easily do some calculation without closing the app.",36
Google Play,CBE,com.combanketh.mobilebanking,2020-07-25 17:14:21,EKM,4,The updated app is attractive and is working very well. Forced to revise my previous rating of 2 star to 4 star. Hope it will keep on working! Rated it excellent for the past years. Revised my review after it keeps on crashing in 2019 and installing it for a second time in less than 3 months. Please work on the problems.,31,4.1,The updated app is attractive and is working very well. Forced to revise my previous rating of 2 star to 4 star. Hope it will keep on working! Rated it excellent for the past years. Revised my review after it keeps on crashing in 2019 and installing it for a second time in less than 3 months. Please work on the problems.,62
Google Play,CBE,com.combanketh.mobilebanking,2023-01-03 17:15:07,Feven Bulbula,4,It is a very good application. It works better than any other applications i came across. I have seen much progress since the first time i started using it. Still it needs some improvement with connectivity issues.,48,4.3.2,It is a very good application. It works better than any other applications i came across. I have seen much progress since the first time i started using it. Still it needs some improvement with connectivity issues.,37
Google Play,CBE,com.combanketh.mobilebanking,2025-07-11 04:43:40,wondale tesfa,2,"The CBE MB app is best and updated with so many features from time to time,but it is impossible to download statements. if it is possible please add a statement download option for both the app and USSD.",7,5.1.0,"The CBE MB app is best and updated with so many features from time to time,but it is impossible to download statements. if it is possible please add a statement download option for both the app and USSD.",38
Google Play,CBE,com.combanketh.mobilebanking,2025-07-25 22:52:06,Gadissa Gutu,5,"I am using this service from abroad, which i have active account in Ethiopia. Anytime I want support family, I easily sent funds to my CBE bank using my abroad debit or visa credit and transfer to their bank. so recommend diaspora to open bank account whenever they going back home. it helps a lot . 1st. They can easily send money from their abroad bank account to their CEB, Awash,Oromia bank whatever. 2nd, They don't need family to withdraw money for them to use it. They have privacy.",17,5.1.0,"I am using this service from abroad, which i have active account in Ethiopia. Anytime I want support family, I easily sent funds to my CBE bank using my abroad debit or visa credit and transfer to their bank. so recommend diaspora to open bank account whenever they going back home. it helps a lot . 1st. They can easily send money from their abroad bank account to their CEB, Awash,Oromia bank whatever. 2nd, They don't need family to withdraw money for them to use it. They have privacy.",89
Google Play,CBE,com.combanketh.mobilebanking,2025-07-02 16:24:35,yared getachew,2,"This app is not reliable for transferring money to other banks or money transfer apps. It will take your money but not deliver it, and for confirmation, it takes three days to refund.",3,5.1.0,"This app is not reliable for transferring money to other banks or money transfer apps. It will take your money but not deliver it, and for confirmation, it takes three days to refund.",33
Google Play,CBE,com.combanketh.mobilebanking,2025-08-18 11:13:42,Henock Semaw,2,The process of updating is not functioning easily. Installing is easy than updating. Screenshot should not be prevented. it is an instant evidence needed for some transactions.,4,5.1.0,The process of updating is not functioning easily. Installing is easy than updating. Screenshot should not be prevented. it is an instant evidence needed for some transactions.,27
Google Play,CBE,com.combanketh.mobilebanking,2025-06-09 16:20:06,abdulkerim habib,5,"it is so amazing app. but, it is better to update it to access without any internet fees. just make it to open by free internet service when we open data connection.",4,5.1.0,"it is so amazing app. but, it is better to update it to access without any internet fees. just make it to open by free internet service when we open data connection.",32
Google Play,CBE,com.combanketh.mobilebanking,2025-11-15 21:51:01,leul asrat,1,"Seriously, what’s going on with this app? The ""Pay to Beneficiary"" option is completely disabled for Android users, yet iOS users get full access without restrictions. Why are Android users being treated like second class customers? It’s the same app, the same service, but clearly not the same experience. This kind of platform bias is unacceptable, either give everyone the same features or be transparent about why you’re limiting functionality. Right now, it just feels unfair and frustrating.",17,5.2.1,"Seriously, what’s going on with this app? The ""Pay to Beneficiary"" option is completely disabled for Android users, yet iOS users get full access without restrictions. Why are Android users being treated like second class customers? It’s the same app, the same service, but clearly not the same experience. This kind of platform bias is unacceptable, either give everyone the same features or be transparent about why you’re limiting functionality. Right now, it just feels unfair and frustrating.",78
Google Play,CBE,com.combanketh.mobilebanking,2020-06-29 08:18:26,Awet Kidane,3,"This ought to be a major update in a while. The graphical user interface has been well improved. However, a very important feature that used to exist in the old versions, which used to allow the user to transfer money within his own accounts in the CBE at ease has to be reinstated back.",27,,"This ought to be a major update in a while. The graphical user interface has been well improved. However, a very important feature that used to exist in the old versions, which used to allow the user to transfer money within his own accounts in the CBE at ease has to be reinstated back.",54
Google Play,CBE,com.combanketh.mobilebanking,2021-06-08 06:28:05,Eyob ADMASSU,3,"I used this app for a long time , and i like it, its user friendly, not complicated at all, and more over it makes life easier for real. But the now after some times, this app is working better only on wifi, .. its veary hard to use it with mobile data, so please do something",58,4.3,"I used this app for a long time , and i like it, its user friendly, not complicated at all, and more over it makes life easier for real. But the now after some times, this app is working better only on wifi, .. its veary hard to use it with mobile data, so please do something",57
Google Play,CBE,com.combanketh.mobilebanking,2020-08-05 21:49:34,Hanna Birhanu,5,Make it available to all smart phone. It selects some phone to be down load from play store. It also better to be transfer through xenders . Better from previous one but need some support to be available to all smart phone.,30,4.1,Make it available to all smart phone. It selects some phone to be down load from play store. It also better to be transfer through xenders . Better from previous one but need some support to be available to all smart phone.,42
Google Play,CBE,com.combanketh.mobilebanking,2021-08-24 10:26:49,Seid Kedir,4,"This one is better than the previous versions. But am unable to send to benficiaries, it was working on the previous versions. While working on the other features please work on this failure too. Thank u!",32,4.3,"This one is better than the previous versions. But am unable to send to benficiaries, it was working on the previous versions. While working on the other features please work on this failure too. Thank u!",36
Google Play,CBE,com.combanketh.mobilebanking,2025-07-01 17:38:41,Mohammed Yaya,3,"It's a great application, but if you could improve it a bit, for example, by making it so that we can register and use it ourselves from the comfort of our own homes without having to go to a bank branch.",8,5.1.0,"It's a great application, but if you could improve it a bit, for example, by making it so that we can register and use it ourselves from the comfort of our own homes without having to go to a bank branch.",41
Google Play,CBE,com.combanketh.mobilebanking,2024-04-14 17:40:03,Mesay G/stadik,2,"It's very bad. It deserves 0 stars. It doesn't show some transactions,it misplace transactions,it misplace dates,it shows nonsense errors and so more. I just rate it to 2 stars for helping me a lot.",70,5.0.4,"It's very bad. It deserves 0 stars. It doesn't show some transactions,it misplace transactions,it misplace dates,it shows nonsense errors and so more. I just rate it to 2 stars for helping me a lot.",34
Google Play,CBE,com.combanketh.mobilebanking,2020-11-01 23:25:31,Tewodros Meshesha Kebede,4,Can't use this app after unsubscibing previous phone holders account and reinstalling. While I enter pin and activation code it says failed to authenticate and finally blocks the pin after 3 trials. I have been retried more than 3 times and finally gets stuck. Pls help.,10,4.2,Can't use this app after unsubscibing previous phone holders account and reinstalling. While I enter pin and activation code it says failed to authenticate and finally blocks the pin after 3 trials. I have been retried more than 3 times and finally gets stuck. Pls help.,46
Google Play,CBE,com.combanketh.mobilebanking,2025-09-15 19:03:48,Solomon Mulugeta,5,Easy to use and not Complicated 👍,4,5.2.1,Easy to use and not Complicated 👍,7
Google Play,CBE,com.combanketh.mobilebanking,2025-03-20 15:11:38,Robi Leo,4,"this new update(Mar 19,2025) is great in fixing bugs, stability and smooth experience I'll give u that but it came with a big shortcoming which is not allowing to take screenshot. I can't screenshot neither my balance nor the transaction or anything within the app, i understand it's for security reasons but please bring that back, allow us to take screenshot we need that. Thanks.",1200,5.1.0,"this new update(Mar 19,2025) is great in fixing bugs, stability and smooth experience I'll give u that but it came with a big shortcoming which is not allowing to take screenshot. I can't screenshot neither my balance nor the transaction or anything within the app, i understand it's for security reasons but please bring that back, allow us to take screenshot we need that. Thanks.",65
Google Play,CBE,com.combanketh.mobilebanking,2021-05-18 12:03:13,Yabets Kejela,1,"Dear all, if you're an iOS user then the new update doesn't work at all. Those of you who use the Android App and you've been having troubles your user credentials have expired that's why it doesn't even load your balance, so you need to go to your branch and have them fix that!",29,4.2,"Dear all, if you're an iOS user then the new update doesn't work at all. Those of you who use the Android App and you've been having troubles your user credentials have expired that's why it doesn't even load your balance, so you need to go to your branch and have them fix that!",54
Google Play,CBE,com.combanketh.mobilebanking,2020-10-27 11:23:50,Kidus Negash,1,I wasn't able to try your app because while opening the app it's says your device is rooted. Even if it's a precaution incase of hacking but my device is not rooted. I even disable OEM unlocking but the error is still there.,15,4.2,I wasn't able to try your app because while opening the app it's says your device is rooted. Even if it's a precaution incase of hacking but my device is not rooted. I even disable OEM unlocking but the error is still there.,43
Google Play,CBE,com.combanketh.mobilebanking,2020-09-25 13:42:18,bini nebro,5,I never want to use this app. I like to type *889#. I just hated to go to the bank to activate the app. It took them 1 minute to do it. Now I just bragging I can recharge my phone with one click. Nice interface keep at it.,58,4.2,I never want to use this app. I like to type *889#. I just hated to go to the bank to activate the app. It took them 1 minute to do it. Now I just bragging I can recharge my phone with one click. Nice interface keep at it.,49
Google Play,CBE,com.combanketh.mobilebanking,2022-03-05 07:05:13,Asefa Tasew (Asea),1,"Terrible! I had to use it to pay for my service at Document Authentication & Registration office. I hit confirm it says try again & I hit confirm again & it ends up sending the money twice. Then I had to write a letter to the office to get my money back & it is been more than 2 weeks but I didn't get my money back yet. I talked the issue to my branch they said you are lucky the issue is with a gov't office, they would do their accounting and return your money, but there is nothing they can do.",71,4.3.1,"Terrible! I had to use it to pay for my service at Document Authentication & Registration office. I hit confirm it says try again & I hit confirm again & it ends up sending the money twice. Then I had to write a letter to the office to get my money back & it is been more than 2 weeks but I didn't get my money back yet. I talked the issue to my branch they said you are lucky the issue is with a gov't office, they would do their accounting and return your money, but there is nothing they can do.",103
Google Play,CBE,com.combanketh.mobilebanking,2024-01-17 02:08:06,Seid MDB,4,"1. It is good, flexible, simple and easy. But it can't serve offiline and didn't compliment with the ussd *889# 2. Checking Account balance is off and hidden under transfer.",237,5.0.2,"1. It is good, flexible, simple and easy. But it can't serve offiline and didn't compliment with the ussd *889# 2. Checking Account balance is off and hidden under transfer.",30
Google Play,CBE,com.combanketh.mobilebanking,2024-02-27 16:11:37,Alkadir Adem,4,"Wow cbe keep up the good work, the interface is very attractive,the processing speed is good(needs to put some effort),canceling or aborting any proceeding task seems impossible(of course the payment process should not be interrupted...i do agree)...all in all, I'm hoping this will be resolved soon by the updates...",11,,"Wow cbe keep up the good work, the interface is very attractive,the processing speed is good(needs to put some effort),canceling or aborting any proceeding task seems impossible(of course the payment process should not be interrupted...i do agree)...all in all, I'm hoping this will be resolved soon by the updates...",49
Google Play,CBE,com.combanketh.mobilebanking,2023-12-27 12:48:26,Ayehu,3,Unrealeble in many ways; double payment more than 5 times; frequent interruptions; and don't produce receipt more often. CBE - pls come up with a better version as we move more and more to e-payement.,7,,Unrealeble in many ways; double payment more than 5 times; frequent interruptions; and don't produce receipt more often. CBE - pls come up with a better version as we move more and more to e-payement.,35
Google Play,CBE,com.combanketh.mobilebanking,2021-12-29 13:56:20,Ibrahim Ghazali,5,Nice to see more transactions BUT if u have lots of transaction it lags and becomes slow. May be an option to limit the transaction history to a reasonable amount or by date so it doesnt load all data.,23,4.3,Nice to see more transactions BUT if u have lots of transaction it lags and becomes slow. May be an option to limit the transaction history to a reasonable amount or by date so it doesnt load all data.,39
Google Play,CBE,com.combanketh.mobilebanking,2025-03-29 06:34:21,Tamrat Abrham,5,"I am not exaggerating when I say that this application is one of the biggest players in the banking industry. It has simplified a lot of things for the user, even if the bank is in his pocket. But my opinion is (1), when we transfer money, there is a word limit on the (Note) at the end. Why can't we write our reason briefly? I don't understand why it is limited. On the other hand, there is no limit on the bank. Could you explain this? (2), when we pay for water, why is the code not mentioned",58,5.1.0,"I am not exaggerating when I say that this application is one of the biggest players in the banking industry. It has simplified a lot of things for the user, even if the bank is in his pocket. But my opinion is (1), when we transfer money, there is a word limit on the (Note) at the end. Why can't we write our reason briefly? I don't understand why it is limited. On the other hand, there is no limit on the bank. Could you explain this? (2), when we pay for water, why is the code not mentioned",99
Google Play,CBE,com.combanketh.mobilebanking,2025-09-02 16:10:49,Kaleab Getu,2,The recent update is not optimized fir latest version of android,4,5.2.1,The recent update is not optimized fir latest version of android,11
Google Play,CBE,com.combanketh.mobilebanking,2023-07-07 12:07:14,Getnet Abew,4,It is a great app what i always prefer.but there are some shortcomings like all account wide statements are not seen and the receipt should contain the banks legal stamp after we completw the transactions. Continue.....!,12,4.4.0,It is a great app what i always prefer.but there are some shortcomings like all account wide statements are not seen and the receipt should contain the banks legal stamp after we completw the transactions. Continue.....!,36
Google Play,CBE,com.combanketh.mobilebanking,2025-04-13 00:37:04,Dawud Mohammed,4,"""This mobile banking app is fast and user-friendly, but the only issue I encountered is that I can't access my bank statement within the app. I kindly request that this feature be added, similar to what is offered by other private bank mobile banking apps.",1,,"""This mobile banking app is fast and user-friendly, but the only issue I encountered is that I can't access my bank statement within the app. I kindly request that this feature be added, similar to what is offered by other private bank mobile banking apps.",45
Google Play,CBE,com.combanketh.mobilebanking,2024-03-09 23:50:01,Assefa Bequele,1,It simply isn't working. Example: I can't access my account statement in order to find out how much I sent to Mr X or Y over the last six months or so. Nor is your FAQ section helpful. I suggest that you review the efficacy of your app.,22,5.0.4,It simply isn't working. Example: I can't access my account statement in order to find out how much I sent to Mr X or Y over the last six months or so. Nor is your FAQ section helpful. I suggest that you review the efficacy of your app.,48
Google Play,CBE,com.combanketh.mobilebanking,2025-01-31 21:04:32,Anbessaw Engida,1,It used to be the best bank app in Ethiopia. But now using it is a terrible experience. For every transaction it shows an error message. Making a simple payment requires 5 to 6 trials to complete.,67,5.0.9,It used to be the best bank app in Ethiopia. But now using it is a terrible experience. For every transaction it shows an error message. Making a simple payment requires 5 to 6 trials to complete.,37
Google Play,CBE,com.combanketh.mobilebanking,2024-02-14 16:24:09,Getahun Geremew,4,"It's been long time since i stepped on a door of a bank. I send, receive a mony, pay my utilities and do all the finantial stuffs. I loved it!! But I think the security should be more. stronger. Like making the code 6 degits. Thank You!",9,5.0.2,"It's been long time since i stepped on a door of a bank. I send, receive a mony, pay my utilities and do all the finantial stuffs. I loved it!! But I think the security should be more. stronger. Like making the code 6 degits. Thank You!",47
